trade_date,"{'fast_n': 5, 'slow_n': 20}","{'fast_n': 10, 'slow_n': 40}","{'fast_n': 10, 'slow_n': 60}","{'fast_n': 20, 'slow_n': 40}","{'fast_n': 20, 'slow_n': 60}","{'fast_n': 30, 'slow_n': 60}"
20100226,-0.007611915725325519,0.0,0.0,0.0,0.0,0.0
20100301,-0.013494553559089453,0.0,0.0,0.0,0.0,0.0
20100302,-0.33256439698929874,0.0,0.0,0.0,0.0,0.0
20100303,-0.014622457066341594,0.0,0.0,0.0,0.0,0.0
20100304,0.006103811524882284,0.0,0.0,0.0,0.0,0.0
20100305,-0.17712287379728153,0.0,0.0,0.0,0.0,0.0
20100308,-0.1956741899632442,-0.08370193705848976,0.0,-0.08370193705848976,0.0,0.0
20100309,-0.1042747732726719,-0.0649718830653988,0.0,-0.0649718830653988,0.0,0.0
20100310,-0.17130048744584236,-0.1295897050746378,0.0,-0.1295897050746378,0.0,0.0
20100311,-0.04628622464692246,-0.03843325085017296,0.0,-0.03843325085017296,0.0,0.0
20100312,-0.10707115026817528,-0.09422974050998414,0.0,-0.09422974050998414,0.0,0.0
20100315,-0.018678733495605896,-0.03614861225759431,0.0,-0.03614861225759431,0.0,0.0
20100316,-0.28399771092817455,-2.406283865022354,0.0,-2.406283865022354,0.0,0.0
20100317,-0.03842332089611363,0.34241500224109633,0.0,0.34241500224109633,0.0,0.0
20100318,-0.18207492676008058,0.6225503850152134,0.0,0.6225503850152134,0.0,0.0
20100319,0.22123999120575885,-0.511373484942726,0.0,-0.511373484942726,0.0,0.0
20100322,0.13188777379492217,-0.14145222866250734,0.0,-0.2401373385012255,0.0,0.0
20100323,-0.37750217542690273,0.14987995084450353,0.0,0.5863588560792546,0.0,0.0
20100324,0.6043842395245292,0.0036604323028383806,0.0,-0.842286083586263,0.0,0.0
20100325,0.3321620712587733,0.0882649862356254,0.0,-0.4287514948686742,0.0,0.0
20100326,-0.06038076104762903,-0.027247108158769514,0.0,0.04299007659931652,0.0,0.0
20100329,0.366438836303748,0.21272384180260454,0.0,-0.11312337175636558,0.0,0.0
20100330,-1.1095186499075815,-0.7482970842663994,0.0,0.017425485763762783,0.0,0.0
20100331,-0.14410924165947453,-0.10754774153027837,0.0,-0.030044157840881845,0.0,0.0
20100401,-0.05003855046632982,-0.040054679364500204,0.0,-0.018890728576088953,0.0,0.0
20100402,0.8522320601138911,0.7173934085185102,0.0,0.4315605329100296,0.0,0.0
20100406,0.998734418362685,0.8725725386457063,0.20134288865737915,0.6051328064546249,-0.20134288865737915,-0.20134288865737915
20100407,0.5835104228844842,0.524220380816132,0.20877458788239378,0.3985365133283513,0.019531555590239173,-0.20877458788239378
20100408,-0.9631066569216997,-0.8840870759318348,-0.4636725592090522,-0.7165802535446842,-0.21145642652798521,0.4636725592090522
20100409,1.0271105647162377,0.9583556876347253,0.5925533376543345,0.8126081293805193,0.37310027319572414,-0.5925533376543345
