sector,strategyFile,window,z_open,z_close,max_hold,signal_mode,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_2.0_ZC_0.2_H_30_trend.csv,20,2.0,0.2,30,trend,0.3136800536309451,-41.520449884392505,1043,13.60752823086575,8.68445958771499
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.6_ZC_0.4_H_15_trend.csv,45,1.6,0.4,15,trend,0.31296439135004894,-30.007176889329955,1461,12.031408308004053,9.735458790150654
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.0_H_5_trend.csv,40,1.6,0.0,5,trend,0.31194051175442944,-33.96875302592887,1327,6.932396505886823,6.365597176082907
Agriculture,MovingAverageV3_1_sector_Agriculture_M_35_ZO_2.0_ZC_0.6_H_30_trend.csv,35,2.0,0.6,30,trend,0.3116923980407699,-35.29737705633855,1534,12.15677966101695,10.575305765730208
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.6_H_25_trend.csv,40,1.6,0.6,25,trend,0.3116908145346879,-39.08909102034158,1790,11.730937348227293,9.334065806721192
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.4_ZC_0.2_H_15_trend.csv,20,1.4,0.2,15,trend,0.31145280189741487,-33.043608599176686,951,10.511361830605434,6.262125156774184
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.8_ZC_0.8_H_10_trend.csv,45,1.8,0.8,10,trend,0.311413664355693,-39.96395248360607,2652,8.699788583509514,8.607250457422099
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.4_ZC_0.8_H_25_trend.csv,45,1.4,0.8,25,trend,0.31140664512694954,-33.03075662885068,1532,10.569712569712568,8.416139430964279
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.8_H_30_trend.csv,40,1.6,0.8,30,trend,0.3113393068528991,-36.313294430934256,1536,10.689265536723164,8.845993728014395
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.8_ZC_0.4_H_25_trend.csv,45,1.8,0.4,25,trend,0.3111998523932443,-37.63745042115897,1407,13.975505205143909,11.430104192691546
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.4_ZC_0.6_H_25_trend.csv,45,1.4,0.6,25,trend,0.31119268093852004,-30.5796898107739,1531,12.209111617312074,9.205808993504894
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.6_ZC_0.6_H_10_trend.csv,50,1.6,0.6,10,trend,0.3107235445930521,-35.19600875225888,1151,10.152757442654954,8.88015249094117
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_2.0_ZC_0.4_H_25_trend.csv,45,2.0,0.4,25,trend,0.31067343749577103,-37.84755818179328,1147,14.201892744479494,12.414339230631098
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.2_ZC_0.8_H_10_trend.csv,50,1.2,0.8,10,trend,0.31038032913567787,-36.117718051732595,1531,9.742810038468582,7.498904966769186
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.8_ZC_0.8_H_20_trend.csv,20,1.8,0.8,20,trend,0.3102366830074072,-34.20680666538689,1077,7.132939702988011,5.9799678508586345
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.2_H_30_trend.csv,50,1.8,0.2,30,trend,0.31001733314176644,-31.889511577622827,1419,17.29228687415426,12.906784277388583
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.2_ZC_0.4_H_5_trend.csv,25,1.2,0.4,5,trend,0.3099006745959479,-30.11717762670734,1342,6.922354104846687,4.980536542354305
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_2.0_ZC_0.2_H_25_trend.csv,50,2.0,0.2,25,trend,0.30974263742276376,-35.4827969714073,1152,15.725945338824413,13.274258004434193
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.8_ZC_0.8_H_20_trend.csv,40,1.8,0.8,20,trend,0.30964490848791243,-36.821086241327365,1327,10.243576017130621,9.141499907659265
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.2_ZC_0.8_H_25_trend.csv,45,1.2,0.8,25,trend,0.30935547855107803,-36.48986471266856,1536,9.943399671352932,7.446565668647209
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.2_ZC_0.8_H_15_trend.csv,20,1.2,0.8,15,trend,0.3089590690519094,-35.11986710181206,1461,6.118727598566307,4.385413819544347
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.4_H_15_trend.csv,50,1.4,0.4,15,trend,0.3087102052465718,-36.369952219711664,1534,13.067590160019108,9.675601952689973
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.2_ZC_0.6_H_15_trend.csv,45,1.2,0.6,15,trend,0.308557248502442,-41.699154662962144,1809,11.222843912791818,8.033539733552722
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.6_H_30_trend.csv,50,1.8,0.6,30,trend,0.3081204970673111,-33.0210992322406,1147,14.073810294593722,12.10708402656658
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.6_ZC_0.8_H_25_trend.csv,20,1.6,0.8,25,trend,0.30797970681236464,-37.94762157107129,1035,7.000000000000001,5.468714106107724
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.0_H_15_trend.csv,50,1.8,0.0,15,trend,0.30787701559310854,-38.56854293763645,1711,13.68398401475561,10.71624180014731
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.2_H_5_trend.csv,40,1.6,0.2,5,trend,0.30782749272689247,-36.14720718557658,1328,6.859689040576413,6.246109592696837
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.6_ZC_0.8_H_30_trend.csv,20,1.6,0.8,30,trend,0.30697179147518594,-37.54395013565282,1035,7.0280431432973804,5.430759465154138
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_2.0_ZC_0.6_H_15_trend.csv,45,2.0,0.6,15,trend,0.30675121747594764,-35.315894898263124,1150,10.62883536786539,10.258486710327288
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.4_ZC_0.6_H_20_trend.csv,20,1.4,0.6,20,trend,0.3063455974334239,-38.000747866523,1150,7.917327293318235,5.358313202384443
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.4_ZC_0.8_H_20_trend.csv,45,1.4,0.8,20,trend,0.30627953369252886,-36.79449351103953,1534,10.358354537743852,8.196438902018581
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.8_H_10_trend.csv,50,1.8,0.8,10,trend,0.30605475332514004,-37.38961682107374,1152,9.144858503782572,9.006929106393551
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.8_ZC_0.6_H_30_trend.csv,45,1.8,0.6,30,trend,0.3060101611133398,-32.77778758324254,1534,13.475609756097562,11.337861188292129
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.4_ZC_0.8_H_20_trend.csv,25,1.4,0.8,20,trend,0.3058590852714829,-48.57922650201165,1460,7.484440454817474,5.566194373210991
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.8_H_5_trend.csv,40,1.6,0.8,5,trend,0.30538806316154227,-34.74390150226912,1327,6.550018875047187,6.101174894297248
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.2_ZC_0.6_H_5_trend.csv,40,1.2,0.6,5,trend,0.3052151291006698,-37.48874341071799,1804,8.14635649360653,6.0659364633162545
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.2_ZC_0.8_H_20_trend.csv,20,1.2,0.8,20,trend,0.30472343245532896,-35.6800104686468,1543,6.20619489034592,4.347704615089884
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.2_ZC_0.6_H_10_trend.csv,50,1.2,0.6,10,trend,0.3046006761218212,-32.46452814327536,1461,11.020081887307468,8.017131021325529
Agriculture,MovingAverageV3_1_sector_Agriculture_M_35_ZO_2.0_ZC_0.8_H_25_trend.csv,35,2.0,0.8,25,trend,0.3045370608031039,-34.12125056858122,1531,10.340815121086829,9.482388036308464
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.6_ZC_0.0_H_15_trend.csv,45,1.6,0.0,15,trend,0.30445710552734945,-31.58044082894895,875,14.474914630942997,10.023750610749648
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.6_H_5_trend.csv,40,1.6,0.6,5,trend,0.304253182313622,-36.937075221887845,1328,6.6939393939393925,6.106176256873968
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.0_H_10_trend.csv,50,1.8,0.0,10,trend,0.30417954944613235,-38.553827839169855,1223,10.536916548797738,9.376528626634602
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.6_H_10_trend.csv,50,1.8,0.6,10,trend,0.30357365455442475,-38.18351925443398,1217,9.556802244039272,9.074688650384733
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.2_ZC_0.4_H_10_trend.csv,50,1.2,0.4,10,trend,0.30333974290963406,-30.830657038858,1419,12.06307222787386,8.470265998870433
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.4_ZC_0.4_H_25_trend.csv,25,1.4,0.4,25,trend,0.30282698941560104,-30.72068999126509,1419,10.96886058032555,6.8783607620324
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.6_ZC_0.0_H_10_trend.csv,50,1.6,0.0,10,trend,0.30221340480747444,-37.761038221269715,1042,11.51186943620178,9.001445534740991
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.8_H_10_trend.csv,50,1.4,0.8,10,trend,0.301919699726281,-45.75900640021274,1801,9.763328454944597,7.855421316856029
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.4_H_20_trend.csv,50,1.8,0.4,20,trend,0.3012496632600093,-33.960487356180906,1194,13.482877788250079,10.996789069691301
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_2.0_ZC_0.2_H_20_trend.csv,45,2.0,0.2,20,trend,0.30117278914255974,-35.695307998266145,1324,13.810439560439557,11.392051035074363
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_2.0_ZC_0.4_H_15_trend.csv,50,2.0,0.4,15,trend,0.30104846130497953,-29.036620161921043,1328,11.529453015427771,10.834623430123825
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.0_H_10_trend.csv,50,1.4,0.0,10,trend,0.3009579095292828,-36.88608927374894,1426,12.745178125709097,8.95806086065307
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.8_H_15_trend.csv,50,1.4,0.8,15,trend,0.30092285127247814,-49.91319378468059,1804,10.55057898186585,8.243011203418497
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.6_ZC_0.6_H_30_trend.csv,45,1.6,0.6,30,trend,0.3007633864566123,-33.79472993866773,1532,12.958708311275808,10.095985276485736
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_2.0_ZC_0.6_H_10_trend.csv,20,2.0,0.6,10,trend,0.3007351059939521,-39.521367531516425,1332,6.576432432432433,5.997314390893975
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.4_ZC_0.8_H_15_trend.csv,20,1.4,0.8,15,trend,0.3002034600104633,-35.106652091217306,1150,6.419547699506108,4.703872264406226
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.4_ZC_0.8_H_10_trend.csv,45,1.4,0.8,10,trend,0.300007013799635,-35.35218266513324,1534,9.2380198019802,7.345075804736307
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.0_H_20_trend.csv,50,1.4,0.0,20,trend,0.29949296397341874,-33.69481828142233,993,18.564157514063755,10.852866837658729
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.8_ZC_0.2_H_10_trend.csv,25,1.8,0.2,10,trend,0.2994847480084937,-34.41227591265385,1148,8.272022270829192,6.349383020146456
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.2_ZC_0.4_H_30_trend.csv,50,1.2,0.4,30,trend,0.2992123996630076,-33.10768856168875,1342,14.835001163602511,9.685204840053215
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.6_ZC_0.6_H_20_trend.csv,50,1.6,0.6,20,trend,0.29910894615035805,-31.908265307192167,1042,12.581307401404645,9.94407111736207
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_2.0_ZC_0.6_H_15_trend.csv,40,2.0,0.6,15,trend,0.299019772606775,-35.52777083502933,1328,10.236450079239303,9.595837324648539
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.4_H_10_trend.csv,50,1.8,0.4,10,trend,0.29828017407612667,-38.814379281800605,1223,9.888419273034659,9.069764252314341
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.4_ZC_0.0_H_20_trend.csv,45,1.4,0.0,20,trend,0.2982787305188711,-35.42575133558413,917,18.37318087318087,10.55283782363246
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.6_ZC_0.4_H_25_trend.csv,45,1.6,0.4,25,trend,0.29780514505472566,-32.54762558048693,1324,13.968546637744033,10.200932287792611
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.2_ZC_0.2_H_30_trend.csv,50,1.2,0.2,30,trend,0.2976849616081733,-41.095761247471216,931,17.71450342900686,10.312458982283351
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_2.0_ZC_0.2_H_15_trend.csv,50,2.0,0.2,15,trend,0.2975616169679277,-29.643249044116686,1152,12.025334271639691,10.855948245509246
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.2_ZC_0.6_H_30_trend.csv,50,1.2,0.6,30,trend,0.2964965683044838,-30.46088732062595,1460,12.709718944432524,8.688006659478797
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.2_H_10_trend.csv,50,1.8,0.2,10,trend,0.29649044095821614,-38.76210272369752,1324,10.174158891716143,9.078573610941527
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.4_ZC_0.2_H_30_trend.csv,45,1.4,0.2,30,trend,0.2963210327979941,-39.56591402475448,1133,16.91350927619545,10.518421336877877
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.6_ZC_0.8_H_20_trend.csv,50,1.6,0.8,20,trend,0.29630714177212397,-37.307819830508734,1536,11.2375,9.153028195742346
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.8_ZC_0.8_H_30_trend.csv,20,1.8,0.8,30,trend,0.29622561228902455,-32.63767198234694,1035,7.283528352835283,5.755605776405558
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_2.0_ZC_0.2_H_30_trend.csv,45,2.0,0.2,30,trend,0.29538113947939515,-36.776727980019984,1498,16.826998223801066,12.768682116819686
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.8_H_20_trend.csv,40,1.6,0.8,20,trend,0.295154644019366,-42.86915986529474,1718,10.050644567219152,7.955788265417834
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.2_H_10_trend.csv,50,1.4,0.2,10,trend,0.294931100895853,-32.93994870212789,1461,11.977563383441778,8.643375485069837
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.8_H_30_trend.csv,50,1.4,0.8,30,trend,0.2946108448080614,-47.892783504461796,1804,11.308941230276698,8.577768231199325
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.6_H_20_trend.csv,50,1.4,0.6,20,trend,0.29427461280204154,-31.308977179782048,1460,12.558062218000474,9.116487080311334
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.4_ZC_0.2_H_10_trend.csv,25,1.4,0.2,10,trend,0.2941777422390222,-35.76821036186311,1251,9.36409929980904,5.987776368269278
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.8_ZC_0.4_H_30_trend.csv,25,1.8,0.4,30,trend,0.29393154740657224,-31.47757940469876,1149,11.66696309470876,8.022061926748536
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.2_ZC_0.8_H_15_trend.csv,45,1.2,0.8,15,trend,0.29392876487101416,-42.223800624033366,1804,9.569530558015945,6.837855201281926
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.6_ZC_0.8_H_30_trend.csv,45,1.6,0.8,30,trend,0.2938816625915687,-34.216416458425485,1534,11.277861825516895,9.00395824672606
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.8_ZC_0.4_H_25_trend.csv,25,1.8,0.4,25,trend,0.2928365536632401,-32.76183642512563,1152,11.214098073555169,7.765252955281264
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.4_ZC_0.0_H_20_trend.csv,25,1.4,0.0,20,trend,0.2922410260385431,-38.29488704648227,896,17.128501175967504,8.484181023982032
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.6_H_20_trend.csv,40,1.6,0.6,20,trend,0.2921355015871053,-38.20170216893115,1712,11.185009487666035,8.364461096983048
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.2_ZC_0.8_H_20_trend.csv,50,1.2,0.8,20,trend,0.29211113719390663,-39.09381186055772,1534,10.342933435056267,7.385658532171858
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.8_ZC_0.8_H_25_trend.csv,20,1.8,0.8,25,trend,0.2917965786031319,-32.380515401601826,1035,7.236572660319741,5.643470249460108
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.8_ZC_0.4_H_10_trend.csv,45,1.8,0.4,10,trend,0.29176633145111597,-38.90403408832877,2652,9.445565586829527,8.334351200514552
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.4_ZC_0.8_H_10_trend.csv,25,1.4,0.8,10,trend,0.2915981009966316,-43.385800734202334,1530,6.849613291320539,5.0242065231388295
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.2_ZC_0.0_H_5_trend.csv,25,1.2,0.0,5,trend,0.2915916969100404,-30.79194453523983,677,7.4866093986862055,4.852480657733854
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.6_H_20_trend.csv,50,1.8,0.6,20,trend,0.291584799611741,-36.244100531727284,1145,12.502624266748997,10.293424866945532
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.2_H_20_trend.csv,50,1.8,0.2,20,trend,0.29152932385089003,-39.122871835095594,1217,14.4952380952381,10.885204205359177
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_2.0_ZC_0.6_H_25_trend.csv,20,2.0,0.6,25,trend,0.29128078688402537,-46.97608337781853,1328,8.75404676258993,7.019078260462425
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.6_ZC_0.4_H_30_trend.csv,25,1.6,0.4,30,trend,0.29065587231769935,-30.19372864245213,1534,11.476702508960573,7.275916495970226
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.6_ZC_0.2_H_10_trend.csv,50,1.6,0.2,10,trend,0.29061820871094457,-37.730497797961974,1077,10.960668633235002,8.52774418843272
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.4_ZC_0.4_H_25_trend.csv,45,1.4,0.4,25,trend,0.29058784190373205,-29.132387178417705,958,13.874282982791586,9.224467840677104
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.8_ZC_0.4_H_30_trend.csv,45,1.8,0.4,30,trend,0.28981854081904057,-31.35258621747991,1076,14.854044003718622,11.159415496003998
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_2.0_ZC_0.8_H_10_trend.csv,45,2.0,0.8,10,trend,0.28968615113379287,-48.366614727269436,2653,8.348641049671976,8.42969199319721
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.4_H_5_trend.csv,40,1.6,0.4,5,trend,0.28945769126648246,-36.061538614989765,1328,6.782658084059069,5.849425643990894
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_1.6_ZC_0.6_H_30_trend.csv,40,1.6,0.6,30,trend,0.28925220657476297,-36.58816778822156,1717,12.150832517140058,8.913899127222347
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.4_ZC_0.2_H_20_trend.csv,25,1.4,0.2,20,trend,0.2891320077885697,-30.555811744573234,1043,12.573512906846238,7.015872410450917
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.6_ZC_0.4_H_20_trend.csv,25,1.6,0.4,20,trend,0.28912607445202354,-36.38836883688996,1251,10.524264424914023,6.703481473007172
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.4_ZC_0.6_H_30_trend.csv,45,1.4,0.6,30,trend,0.2890403598648556,-36.63709327607453,1534,12.542632066728451,8.80460261529001
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.6_ZC_0.8_H_10_trend.csv,45,1.6,0.8,10,trend,0.288998335207901,-42.85963980307043,2658,9.020435967302452,7.5314308662170495
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.8_ZC_0.8_H_25_trend.csv,50,1.8,0.8,25,trend,0.2884212257379135,-37.380690345712296,1332,12.116023831922233,10.271070000109745
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_2.0_ZC_0.8_H_15_trend.csv,50,2.0,0.8,15,trend,0.2883580869418757,-42.226717664693496,1150,10.455810716771051,9.928241423746076
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.8_ZC_0.2_H_10_trend.csv,45,1.8,0.2,10,trend,0.2878572756582969,-40.4565587464159,2652,9.770255863539445,8.347493203568709
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_2.0_ZC_0.4_H_20_trend.csv,40,2.0,0.4,20,trend,0.2877602283127917,-38.42279679265764,1190,12.196065785230573,10.000638517205264
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_2.0_ZC_0.0_H_15_trend.csv,45,2.0,0.0,15,trend,0.2868704940933497,-33.72005696879535,1533,12.612367021276597,9.991627332055161
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.6_H_30_trend.csv,50,1.4,0.6,30,trend,0.2866025321943754,-41.14801760486331,1534,13.328059332509271,9.337538515458235
Agriculture,MovingAverageV3_1_sector_Agriculture_M_25_ZO_1.8_ZC_0.8_H_20_trend.csv,25,1.8,0.8,20,trend,0.2865737125823012,-41.535484830576976,1722,7.989524576954067,6.291953945625025
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.4_ZC_0.6_H_15_trend.csv,50,1.4,0.6,15,trend,0.28630290810356057,-42.51915988614029,1804,11.954240813496648,8.529606813470828
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_2.0_ZC_0.4_H_10_trend.csv,45,2.0,0.4,10,trend,0.2861505034249373,-47.20768730653407,2654,8.95829413609282,8.548593646193865
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_2.0_ZC_0.0_H_10_trend.csv,45,2.0,0.0,10,trend,0.2860055991542602,-46.711212837446084,2653,9.51962323390895,8.739891189759156
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.4_ZC_0.4_H_30_trend.csv,45,1.4,0.4,30,trend,0.2858563883538738,-31.929874834759794,1459,14.43866535819431,9.367451027665657
Agriculture,MovingAverageV3_1_sector_Agriculture_M_45_ZO_1.8_ZC_0.8_H_20_trend.csv,45,1.8,0.8,20,trend,0.2857613715761518,-36.749031653855276,1536,10.840504876649453,9.030352852484896
Agriculture,MovingAverageV3_1_sector_Agriculture_M_50_ZO_1.6_ZC_0.8_H_5_trend.csv,50,1.6,0.8,5,trend,0.2852152796794473,-32.58652411793666,2477,7.189767246802266,6.442531954484471
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_2.0_ZC_0.4_H_25_trend.csv,40,2.0,0.4,25,trend,0.2852070548435817,-37.03610341053997,1150,13.530807248764416,10.805179783496907
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_2.0_ZC_0.4_H_15_trend.csv,40,2.0,0.4,15,trend,0.28485801437435215,-34.36780127385299,1407,10.758314855875831,9.298776089862617
Agriculture,MovingAverageV3_1_sector_Agriculture_M_40_ZO_2.0_ZC_0.8_H_15_trend.csv,40,2.0,0.8,15,trend,0.2846710997328168,-35.60372246039752,1150,9.554024428437204,8.806991983538628
Agriculture,MovingAverageV3_1_sector_Agriculture_M_30_ZO_2.0_ZC_0.8_H_20_trend.csv,30,2.0,0.8,20,trend,0.2841473600309945,-32.60603855853394,1076,9.100187015762758,7.6833658975601375
Agriculture,MovingAverageV3_1_sector_Agriculture_M_20_ZO_1.2_ZC_0.8_H_25_trend.csv,20,1.2,0.8,25,trend,0.2840761387682943,-36.164289591969734,1536,6.237814554522785,4.046438864911921
