strategyFile,cross_section_method,window,z_open,z_close,max_hold,signal_mode,zscore_method,vol_window,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.4_H_20_mean_reversion_VW_10_zscore.csv,zscore,15,1.6,0.4,20,mean_reversion,price_ratio_over_vol,10,-0.7759352113468144,-208.699678348251,3850,4.677578069882507,-4.690472693695367
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.4_H_20_mean_reversion_VW_20_rank.csv,rank,15,1.6,0.4,20,mean_reversion,price_ratio_over_vol,20,-0.7746047484139401,-215.0509403823707,3850,5.582901624059215,-5.516952777797688
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.4_H_20_mean_reversion_VW_20_zscore.csv,zscore,15,1.6,0.4,20,mean_reversion,price_ratio_over_vol,20,-0.7763327591902383,-216.62789262854773,3850,4.7796942005092715,-4.816266158008676
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.4_H_20_mean_reversion_VW_30_rank.csv,rank,15,1.6,0.4,20,mean_reversion,price_ratio_over_vol,30,-0.7960830601450659,-212.92479678304926,3850,5.6306307779248295,-5.705566877997457
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.4_H_20_mean_reversion_VW_30_zscore.csv,zscore,15,1.6,0.4,20,mean_reversion,price_ratio_over_vol,30,-0.8183323800848239,-216.68945153853113,3850,4.799600084993739,-5.085831916800628
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_trend_VW_10_rank.csv,rank,15,1.6,0.6,10,trend,price_ratio_over_vol,10,0.6971468865375797,-20.672976247971235,938,4.721417300453298,4.428398144383844
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_trend_VW_10_zscore.csv,zscore,15,1.6,0.6,10,trend,price_ratio_over_vol,10,0.7880824793731678,-24.81432556512766,940,4.396295580581546,4.746846669203588
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_trend_VW_20_rank.csv,rank,15,1.6,0.6,10,trend,price_ratio_over_vol,20,0.7000625362445556,-19.715410217583603,758,4.8425743469631035,4.5798793419762225
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_trend_VW_20_zscore.csv,zscore,15,1.6,0.6,10,trend,price_ratio_over_vol,20,0.786006663357734,-22.54301648757155,917,4.477010963273666,4.844577012874204
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_trend_VW_30_rank.csv,rank,15,1.6,0.6,10,trend,price_ratio_over_vol,30,0.7139151569582642,-20.689766036291726,770,4.879176623039354,4.705701124613548
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_trend_VW_30_zscore.csv,zscore,15,1.6,0.6,10,trend,price_ratio_over_vol,30,0.8198432688505843,-24.38881497223292,939,4.49397219644723,5.071044293651581
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_mean_reversion_VW_10_rank.csv,rank,15,1.6,0.6,10,mean_reversion,price_ratio_over_vol,10,-0.69714688653758,-191.0810812546328,3850,4.721417300453298,-4.428398144383846
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_mean_reversion_VW_10_zscore.csv,zscore,15,1.6,0.6,10,mean_reversion,price_ratio_over_vol,10,-0.7880824793731678,-208.63167277008074,3850,4.396295580581546,-4.746846669203588
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_mean_reversion_VW_20_rank.csv,rank,15,1.6,0.6,10,mean_reversion,price_ratio_over_vol,20,-0.7000625362445556,-198.74643526501492,3850,4.8425743469631035,-4.5798793419762225
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_mean_reversion_VW_20_zscore.csv,zscore,15,1.6,0.6,10,mean_reversion,price_ratio_over_vol,20,-0.786006663357734,-215.5093402251373,3850,4.477010963273666,-4.844577012874204
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_mean_reversion_VW_30_rank.csv,rank,15,1.6,0.6,10,mean_reversion,price_ratio_over_vol,30,-0.7139151569582642,-194.9980744469606,3850,4.879176623039354,-4.705701124613548
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_10_mean_reversion_VW_30_zscore.csv,zscore,15,1.6,0.6,10,mean_reversion,price_ratio_over_vol,30,-0.8198432688505843,-214.25028601143623,3850,4.49397219644723,-5.071044293651581
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_trend_VW_10_rank.csv,rank,15,1.6,0.6,15,trend,price_ratio_over_vol,10,0.7276885391305654,-27.81858891430943,1248,4.861064272258768,4.696931141950333
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_trend_VW_10_zscore.csv,zscore,15,1.6,0.6,15,trend,price_ratio_over_vol,10,0.8030101076275017,-34.8579283197912,935,4.476237511436432,4.8775537225556835
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_trend_VW_20_rank.csv,rank,15,1.6,0.6,15,trend,price_ratio_over_vol,20,0.72595048313969,-23.734403888038884,889,4.999398473846767,4.835680638120121
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_trend_VW_20_zscore.csv,zscore,15,1.6,0.6,15,trend,price_ratio_over_vol,20,0.7990324350869032,-32.77856425651868,892,4.5667514005101815,4.971788625512509
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_trend_VW_30_rank.csv,rank,15,1.6,0.6,15,trend,price_ratio_over_vol,30,0.7487599462441775,-23.26374637934353,889,5.039379200181487,5.026759215467125
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_trend_VW_30_zscore.csv,zscore,15,1.6,0.6,15,trend,price_ratio_over_vol,30,0.8461695352752736,-32.80901388360499,912,4.583773029083377,5.278860449350114
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_mean_reversion_VW_10_rank.csv,rank,15,1.6,0.6,15,mean_reversion,price_ratio_over_vol,10,-0.7276885391305653,-193.35320364953677,3850,4.861064272258767,-4.696931141950332
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_mean_reversion_VW_10_zscore.csv,zscore,15,1.6,0.6,15,mean_reversion,price_ratio_over_vol,10,-0.8030101076275017,-212.65907809474206,3845,4.476237511436432,-4.8775537225556835
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_mean_reversion_VW_20_rank.csv,rank,15,1.6,0.6,15,mean_reversion,price_ratio_over_vol,20,-0.7259504831396899,-200.36442117230968,3850,4.999398473846767,-4.835680638120119
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_mean_reversion_VW_20_zscore.csv,zscore,15,1.6,0.6,15,mean_reversion,price_ratio_over_vol,20,-0.7990324350869032,-218.99375307049002,3845,4.5667514005101815,-4.971788625512509
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_mean_reversion_VW_30_rank.csv,rank,15,1.6,0.6,15,mean_reversion,price_ratio_over_vol,30,-0.7487599462441775,-198.80226273275613,3850,5.039379200181487,-5.026759215467125
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_15_mean_reversion_VW_30_zscore.csv,zscore,15,1.6,0.6,15,mean_reversion,price_ratio_over_vol,30,-0.8461695352752736,-220.83218370236173,3845,4.583773029083377,-5.278860449350114
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_trend_VW_10_rank.csv,rank,15,1.6,0.6,20,trend,price_ratio_over_vol,10,0.6789411883282896,-21.162784577779377,1138,4.944675233039622,4.389425278656577
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_trend_VW_10_zscore.csv,zscore,15,1.6,0.6,20,trend,price_ratio_over_vol,10,0.7395644095799055,-25.314678012393387,1222,4.552699474277058,4.472045298859247
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_trend_VW_20_rank.csv,rank,15,1.6,0.6,20,trend,price_ratio_over_vol,20,0.6824398872210653,-22.81870539576161,817,5.091730316996197,4.562913607514769
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_trend_VW_20_zscore.csv,zscore,15,1.6,0.6,20,trend,price_ratio_over_vol,20,0.7346989902779878,-23.61984284069692,887,4.647777062630858,4.559260623599485
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_trend_VW_30_rank.csv,rank,15,1.6,0.6,20,trend,price_ratio_over_vol,30,0.7062402590152309,-24.847859373954726,817,5.132526613617998,4.754986938847251
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_trend_VW_30_zscore.csv,zscore,15,1.6,0.6,20,trend,price_ratio_over_vol,30,0.7832386312367411,-24.060657988153395,889,4.665746376481025,4.871329947562074
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_mean_reversion_VW_10_rank.csv,rank,15,1.6,0.6,20,mean_reversion,price_ratio_over_vol,10,-0.6789411883282899,-185.9008630230867,3845,4.944675233039622,-4.389425278656578
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_mean_reversion_VW_10_zscore.csv,zscore,15,1.6,0.6,20,mean_reversion,price_ratio_over_vol,10,-0.7395644095799055,-198.27415387438833,3845,4.552699474277058,-4.472045298859247
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_mean_reversion_VW_20_rank.csv,rank,15,1.6,0.6,20,mean_reversion,price_ratio_over_vol,20,-0.6824398872210652,-193.89735349228033,3845,5.091730316996197,-4.562913607514769
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_mean_reversion_VW_20_zscore.csv,zscore,15,1.6,0.6,20,mean_reversion,price_ratio_over_vol,20,-0.7346989902779878,-204.54745956791544,3845,4.647777062630858,-4.559260623599485
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_mean_reversion_VW_30_rank.csv,rank,15,1.6,0.6,20,mean_reversion,price_ratio_over_vol,30,-0.7062402590152308,-192.49537709557436,3845,5.132526613617998,-4.75498693884725
MovingAverageV3_7_M_15_ZO_1.6_ZC_0.6_H_20_mean_reversion_VW_30_zscore.csv,zscore,15,1.6,0.6,20,mean_reversion,price_ratio_over_vol,30,-0.7832386312367411,-206.61744668538196,3845,4.665746376481025,-4.871329947562074
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_trend_VW_10_rank.csv,rank,20,1.2,0.2,10,trend,price_ratio_over_vol,10,0.8247933042204602,-24.216364954299365,938,5.983285882301769,6.74997162708971
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_trend_VW_10_zscore.csv,zscore,20,1.2,0.2,10,trend,price_ratio_over_vol,10,0.8172728371195239,-30.07382233858371,992,4.929876929315654,5.663486748314101
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_trend_VW_20_rank.csv,rank,20,1.2,0.2,10,trend,price_ratio_over_vol,20,0.8613809604937854,-22.791725579978532,758,6.195755408904875,7.3439634589068845
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_trend_VW_20_zscore.csv,zscore,20,1.2,0.2,10,trend,price_ratio_over_vol,20,0.8551218504032895,-26.984489047729966,944,5.0057649191897715,6.062558046009904
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_trend_VW_30_rank.csv,rank,20,1.2,0.2,10,trend,price_ratio_over_vol,30,0.8902857384333653,-22.11219262117055,759,6.271028267382743,7.680120214509423
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_trend_VW_30_zscore.csv,zscore,20,1.2,0.2,10,trend,price_ratio_over_vol,30,0.8814872254217011,-27.500398751555252,984,5.050721467743748,6.297565172556337
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_mean_reversion_VW_10_rank.csv,rank,20,1.2,0.2,10,mean_reversion,price_ratio_over_vol,10,-0.8247933042204599,-228.38404309653,3850,5.983285882301769,-6.74997162708971
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_mean_reversion_VW_10_zscore.csv,zscore,20,1.2,0.2,10,mean_reversion,price_ratio_over_vol,10,-0.8172728371195239,-223.6662204397663,3850,4.929876929315654,-5.663486748314101
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_mean_reversion_VW_20_rank.csv,rank,20,1.2,0.2,10,mean_reversion,price_ratio_over_vol,20,-0.8613809604937855,-237.03445513233154,3850,6.195755408904875,-7.3439634589068845
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_mean_reversion_VW_20_zscore.csv,zscore,20,1.2,0.2,10,mean_reversion,price_ratio_over_vol,20,-0.8551218504032895,-233.08041464327258,3850,5.0057649191897715,-6.062558046009904
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_mean_reversion_VW_30_rank.csv,rank,20,1.2,0.2,10,mean_reversion,price_ratio_over_vol,30,-0.8902857384333653,-236.30154842394614,3850,6.27102826738274,-7.680120214509421
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_10_mean_reversion_VW_30_zscore.csv,zscore,20,1.2,0.2,10,mean_reversion,price_ratio_over_vol,30,-0.8814872254217011,-230.66759374336206,3850,5.050721467743748,-6.297565172556337
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_trend_VW_10_rank.csv,rank,20,1.2,0.2,15,trend,price_ratio_over_vol,10,0.7619012066908271,-30.45117239428521,1202,6.297249519797748,6.326666695654143
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_trend_VW_10_zscore.csv,zscore,20,1.2,0.2,15,trend,price_ratio_over_vol,10,0.770416499841673,-28.76967653866467,1199,5.014846205905002,5.194728415068619
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_trend_VW_20_rank.csv,rank,20,1.2,0.2,15,trend,price_ratio_over_vol,20,0.7823433411063925,-26.64307340890005,1127,6.558845467195078,6.8115412777433155
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_trend_VW_20_zscore.csv,zscore,20,1.2,0.2,15,trend,price_ratio_over_vol,20,0.8010397808839871,-25.98873415052882,847,5.102052493268887,5.54435410431316
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_trend_VW_30_rank.csv,rank,20,1.2,0.2,15,trend,price_ratio_over_vol,30,0.8142856400944712,-26.50845641181556,1127,6.629678603245667,7.1592985599324
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_trend_VW_30_zscore.csv,zscore,20,1.2,0.2,15,trend,price_ratio_over_vol,30,0.8284573588533036,-26.828631212922886,854,5.146091863737318,5.774535080607515
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_mean_reversion_VW_10_rank.csv,rank,20,1.2,0.2,15,mean_reversion,price_ratio_over_vol,10,-0.7619012066908271,-212.57655310421814,3850,6.297249519797744,-6.326666695654139
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_mean_reversion_VW_10_zscore.csv,zscore,20,1.2,0.2,15,mean_reversion,price_ratio_over_vol,10,-0.770416499841673,-210.18441340541864,3889,5.014846205905002,-5.194728415068619
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_mean_reversion_VW_20_rank.csv,rank,20,1.2,0.2,15,mean_reversion,price_ratio_over_vol,20,-0.7823433411063925,-217.49018034314096,3850,6.55884546719508,-6.811541277743318
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_mean_reversion_VW_20_zscore.csv,zscore,20,1.2,0.2,15,mean_reversion,price_ratio_over_vol,20,-0.8010397808839871,-217.86889439814652,3889,5.102052493268887,-5.54435410431316
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_mean_reversion_VW_30_rank.csv,rank,20,1.2,0.2,15,mean_reversion,price_ratio_over_vol,30,-0.814285640094471,-217.1901343060857,3850,6.629678603245667,-7.159298559932399
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_15_mean_reversion_VW_30_zscore.csv,zscore,20,1.2,0.2,15,mean_reversion,price_ratio_over_vol,30,-0.8284573588533036,-215.62460062801856,3889,5.146091863737318,-5.774535080607515
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_trend_VW_10_rank.csv,rank,20,1.2,0.2,20,trend,price_ratio_over_vol,10,0.6211921051884759,-45.25915196295698,1301,6.507000426016319,5.085042385721296
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_trend_VW_10_zscore.csv,zscore,20,1.2,0.2,20,trend,price_ratio_over_vol,10,0.6159732205527287,-40.85097280631615,1250,5.081280668098314,4.03953522220428
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_trend_VW_20_rank.csv,rank,20,1.2,0.2,20,trend,price_ratio_over_vol,20,0.6378567921170349,-41.81585303617078,1250,6.799862834641576,5.507549517544692
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_trend_VW_20_zscore.csv,zscore,20,1.2,0.2,20,trend,price_ratio_over_vol,20,0.6501233992770216,-41.33055919835199,1228,5.175376987822694,4.388811602483959
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_trend_VW_30_rank.csv,rank,20,1.2,0.2,20,trend,price_ratio_over_vol,30,0.6678842225827114,-41.68362961798539,1250,6.873321020877673,5.814466251346449
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_trend_VW_30_zscore.csv,zscore,20,1.2,0.2,20,trend,price_ratio_over_vol,30,0.6758844560310667,-43.23841524896315,1237,5.2186447542446786,4.58253607436363
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_mean_reversion_VW_10_rank.csv,rank,20,1.2,0.2,20,mean_reversion,price_ratio_over_vol,10,-0.621192105188476,-174.0880157572014,3843,6.507000426016319,-5.085042385721295
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_mean_reversion_VW_10_zscore.csv,zscore,20,1.2,0.2,20,mean_reversion,price_ratio_over_vol,10,-0.6159732205527287,-180.56869266465986,3552,5.081280668098314,-4.03953522220428
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_mean_reversion_VW_20_rank.csv,rank,20,1.2,0.2,20,mean_reversion,price_ratio_over_vol,20,-0.6378567921170349,-178.13604297965364,3843,6.799862834641576,-5.5075495175446925
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_mean_reversion_VW_20_zscore.csv,zscore,20,1.2,0.2,20,mean_reversion,price_ratio_over_vol,20,-0.6501233992770216,-189.47487391837004,3552,5.175376987822694,-4.388811602483959
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_mean_reversion_VW_30_rank.csv,rank,20,1.2,0.2,20,mean_reversion,price_ratio_over_vol,30,-0.6678842225827113,-177.419565615582,3556,6.873321020877673,-5.814466251346445
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.2_H_20_mean_reversion_VW_30_zscore.csv,zscore,20,1.2,0.2,20,mean_reversion,price_ratio_over_vol,30,-0.6758844560310667,-188.4680292378509,3552,5.2186447542446786,-4.58253607436363
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_trend_VW_10_rank.csv,rank,20,1.2,0.4,10,trend,price_ratio_over_vol,10,0.8194849130137887,-24.539948324884705,940,5.59295529963854,6.3024795018535205
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_trend_VW_10_zscore.csv,zscore,20,1.2,0.4,10,trend,price_ratio_over_vol,10,0.8398007209772768,-28.64093283973648,986,4.960137586169198,5.901431184226009
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_trend_VW_20_rank.csv,rank,20,1.2,0.4,10,trend,price_ratio_over_vol,20,0.8586535603340355,-23.477321250282586,779,5.766795630895652,6.849447462930558
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_trend_VW_20_zscore.csv,zscore,20,1.2,0.4,10,trend,price_ratio_over_vol,20,0.8752552966575152,-26.002712776762138,939,5.038735648074878,6.290427871330243
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_trend_VW_30_rank.csv,rank,20,1.2,0.4,10,trend,price_ratio_over_vol,30,0.8837108490917813,-22.955361565445372,780,5.830912225292623,7.146648419412101
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_trend_VW_30_zscore.csv,zscore,20,1.2,0.4,10,trend,price_ratio_over_vol,30,0.9073467486451094,-26.550166761428983,940,5.085189351477546,6.579006854751765
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_mean_reversion_VW_10_rank.csv,rank,20,1.2,0.4,10,mean_reversion,price_ratio_over_vol,10,-0.8194849130137886,-224.50348036214515,3845,5.5929552996385405,-6.30247950185352
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_mean_reversion_VW_10_zscore.csv,zscore,20,1.2,0.4,10,mean_reversion,price_ratio_over_vol,10,-0.8398007209772768,-232.13781493058846,3845,4.960137586169198,-5.901431184226009
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_mean_reversion_VW_20_rank.csv,rank,20,1.2,0.4,10,mean_reversion,price_ratio_over_vol,20,-0.8586535603340356,-233.96144584089214,3845,5.766795630895651,-6.84944746293056
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_mean_reversion_VW_20_zscore.csv,zscore,20,1.2,0.4,10,mean_reversion,price_ratio_over_vol,20,-0.8752552966575152,-240.7986703633302,3845,5.038735648074878,-6.290427871330243
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_mean_reversion_VW_30_rank.csv,rank,20,1.2,0.4,10,mean_reversion,price_ratio_over_vol,30,-0.8837108490917811,-231.16177833992606,3845,5.830912225292625,-7.146648419412101
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_10_mean_reversion_VW_30_zscore.csv,zscore,20,1.2,0.4,10,mean_reversion,price_ratio_over_vol,30,-0.9073467486451094,-236.4886201304772,3845,5.085189351477546,-6.579006854751765
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_trend_VW_10_rank.csv,rank,20,1.2,0.4,15,trend,price_ratio_over_vol,10,0.7989879890217925,-24.689422606207387,1138,5.7516588096257815,6.19110937891737
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_trend_VW_10_zscore.csv,zscore,20,1.2,0.4,15,trend,price_ratio_over_vol,10,0.7970107425260192,-32.728602485869374,1228,5.009925890496241,5.500606856986189
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_trend_VW_20_rank.csv,rank,20,1.2,0.4,15,trend,price_ratio_over_vol,20,0.8280392209691113,-24.1434533689525,622,5.949674526111867,6.683570578297873
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_trend_VW_20_zscore.csv,zscore,20,1.2,0.4,15,trend,price_ratio_over_vol,20,0.8220504510304397,-28.013902545450804,1138,5.098178466903432,5.816120404726833
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_trend_VW_30_rank.csv,rank,20,1.2,0.4,15,trend,price_ratio_over_vol,30,0.873455018083665,-24.283797623376746,623,6.011995947982567,7.1336965171941875
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_trend_VW_30_zscore.csv,zscore,20,1.2,0.4,15,trend,price_ratio_over_vol,30,0.8624411200150144,-27.706434595371064,1138,5.144493532180749,6.152414865640405
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_mean_reversion_VW_10_rank.csv,rank,20,1.2,0.4,15,mean_reversion,price_ratio_over_vol,10,-0.7989879890217925,-224.56742934954167,3845,5.751658809625781,-6.19110937891737
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_mean_reversion_VW_10_zscore.csv,zscore,20,1.2,0.4,15,mean_reversion,price_ratio_over_vol,10,-0.7970107425260192,-219.67181710530022,3844,5.009925890496241,-5.500606856986189
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_mean_reversion_VW_20_rank.csv,rank,20,1.2,0.4,15,mean_reversion,price_ratio_over_vol,20,-0.8280392209691114,-231.49291686524356,3845,5.949674526111867,-6.683570578297875
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_mean_reversion_VW_20_zscore.csv,zscore,20,1.2,0.4,15,mean_reversion,price_ratio_over_vol,20,-0.8220504510304397,-225.5862185235509,3844,5.098178466903432,-5.816120404726833
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_mean_reversion_VW_30_rank.csv,rank,20,1.2,0.4,15,mean_reversion,price_ratio_over_vol,30,-0.873455018083665,-230.74639250948152,3845,6.011995947982567,-7.1336965171941875
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_15_mean_reversion_VW_30_zscore.csv,zscore,20,1.2,0.4,15,mean_reversion,price_ratio_over_vol,30,-0.8624411200150144,-223.04915303389896,3844,5.144493532180749,-6.152414865640405
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_trend_VW_10_rank.csv,rank,20,1.2,0.4,20,trend,price_ratio_over_vol,10,0.7144838993158628,-37.219086767244065,1237,5.865876707900566,5.482837810328006
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_trend_VW_10_zscore.csv,zscore,20,1.2,0.4,20,trend,price_ratio_over_vol,10,0.7111314226640394,-35.94330000274541,1254,5.084820812224245,4.841150578303005
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_trend_VW_20_rank.csv,rank,20,1.2,0.4,20,trend,price_ratio_over_vol,20,0.7440935523822815,-37.52364188077429,1197,6.07754904943866,5.957411685790696
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_trend_VW_20_zscore.csv,zscore,20,1.2,0.4,20,trend,price_ratio_over_vol,20,0.7405298083809031,-37.14094027026858,1227,5.17839753240874,5.171727034277648
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_trend_VW_30_rank.csv,rank,20,1.2,0.4,20,trend,price_ratio_over_vol,30,0.7786377606906505,-38.18465104079745,1197,6.1434277770059555,6.302303041915224
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_trend_VW_30_zscore.csv,zscore,20,1.2,0.4,20,trend,price_ratio_over_vol,30,0.769684156444506,-37.63732582238261,1228,5.226598571147266,5.414559264756916
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_mean_reversion_VW_10_rank.csv,rank,20,1.2,0.4,20,mean_reversion,price_ratio_over_vol,10,-0.7144838993158626,-214.8292537001292,3556,5.865876707900566,-5.482837810328006
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_mean_reversion_VW_10_zscore.csv,zscore,20,1.2,0.4,20,mean_reversion,price_ratio_over_vol,10,-0.7111314226640394,-209.7193973759413,3552,5.084820812224245,-4.841150578303005
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_mean_reversion_VW_20_rank.csv,rank,20,1.2,0.4,20,mean_reversion,price_ratio_over_vol,20,-0.7440935523822813,-222.82967789900354,3556,6.077549049438662,-5.957411685790696
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_mean_reversion_VW_20_zscore.csv,zscore,20,1.2,0.4,20,mean_reversion,price_ratio_over_vol,20,-0.7405298083809031,-218.63791346254018,3552,5.17839753240874,-5.171727034277648
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_mean_reversion_VW_30_rank.csv,rank,20,1.2,0.4,20,mean_reversion,price_ratio_over_vol,30,-0.7786377606906502,-220.04899238240438,3556,6.1434277770059555,-6.302303041915223
MovingAverageV3_7_M_20_ZO_1.2_ZC_0.4_H_20_mean_reversion_VW_30_zscore.csv,zscore,20,1.2,0.4,20,mean_reversion,price_ratio_over_vol,30,-0.769684156444506,-213.96682868883516,3552,5.226598571147266,-5.414559264756916
