,A.DCE,B.DCE,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,JD.DCE,LH.DCE,CF.ZCE,SR.ZCE,OI.ZCE,RM.ZCE,CY.ZCE,AP.ZCE,UR.ZCE
20200203,297.7844405054196,-81.31623468296284,-81.9885904649563,43.839753805743705,-122.42446430912521,514.9259103487734,273.8819355460017,-84.07732355032542,0.0,119.60928723111678,219.13832836662195,138.48015282264376,96.252539370823,133.62770822682901,-96.49977754178747,188.76729946298684
20200204,281.20860992633794,-91.15019739585998,-81.0368344827782,2.1358108864869165,-143.65906476595464,508.7685254830041,261.14119656973537,-74.61875045555863,0.0,81.83898049498006,204.20395867621053,98.58595380552958,86.76153033784962,85.95010668618565,-100.49555068744192,172.58710876971287
20200205,258.4220874247865,-99.6930632611859,-79.41058678569576,-34.26999690806211,-160.4839251861278,493.02446656170395,244.96165786055826,-65.55616245702477,0.0,47.058780559636276,183.19053303843395,56.76765966368064,78.74762116219883,41.673286139206255,-103.42551437163915,155.66390366713696
20200206,233.35554421381545,-106.08231518054019,-79.46034585281464,-66.42220594746053,-172.19562635798363,470.798321482148,226.52835942991683,-56.9469331735404,0.0,16.311539214958138,161.13076594085138,20.313493718705942,71.12313148987798,3.356037506919827,-105.0601836225242,138.3242963241534
20200207,208.4482822960822,-110.15303524517415,-79.94177692336183,-92.935168864801,-178.24063520456824,451.20781684220054,207.7732161296884,-50.22698525310254,0.0,-13.245757149018335,138.35723894604172,-12.03776471254591,63.47556065788789,-32.3312202204104,-105.13482320033381,118.56514113853635
20200210,183.41674261964647,-110.63654511936052,-79.15254272692437,-115.02032289437989,-179.24340183289934,419.5218052734302,182.42503187968265,-44.13811863998994,0.0,-41.47751342646127,115.79191309127933,-44.17123948129171,56.3636034706157,-65.57464123610478,-105.26828457141298,98.67307790364285
20200211,159.89203233469178,-108.80483503598562,-77.38119976122769,-133.5568417078355,-174.57679867802625,382.6019959332969,155.80863886988976,-38.89433107682933,0.0,-67.63775260112145,99.56526476581305,-73.0188695575961,49.36383234082159,-95.53084730665577,-104.53455140841609,78.68608309734367
20200212,142.06509935409136,-104.97125629377031,-76.87909453367267,-146.59893922966882,-167.4016697796247,351.3361815835463,131.70646045318395,-34.36500162063233,0.0,-90.2219351328113,86.60961073986341,-93.17166158053614,41.807796544475515,-120.32796136629932,-102.73959142306035,64.65015131698482
20200213,122.92601636887687,-98.7951454614776,-72.87794404375757,-156.25550349138675,-160.12666271663528,320.78932730136387,108.96386414402923,-30.86143324910581,0.0,-109.17188040478405,75.93407726245877,-108.54012341620444,37.02873730281818,-139.7544779065572,-100.22151006319328,51.47033319369448
20200214,107.39051949125296,-89.88828202964868,-65.04930415798084,-162.53591905179013,-152.55005755706733,294.8514224922031,87.90306270510828,-27.45299146130401,0.0,-123.23683468492538,66.99422033170376,-118.19486966576505,34.1273038806094,-152.28716537971488,-97.73291137185629,40.25702011043014
20200217,100.20423404424722,-81.86040735896283,-50.39877641602182,-166.2789284876414,-148.7762411184288,271.5010837478868,71.52022269502108,-24.221907778859922,0.0,-128.78429488583626,63.69620793914562,-117.83364328920202,36.15510619699041,-154.3406418688063,-97.29868168642614,36.96829237384783
20200218,94.816735178779,-74.7051353015735,-34.99493114191591,-165.03843082739553,-142.25704520481372,245.61619130362,53.84369851832207,-19.664627858607687,0.0,-129.1365823563485,62.023195615351156,-111.48201460950554,39.53008714140071,-150.677382305285,-96.29026637696299,36.10679207858396
20200219,91.64738765861198,-65.81640397225806,-15.958906128112158,-162.7856765543505,-136.99138514503116,224.8898032492355,34.900659617412785,-13.735942013811178,0.0,-126.828590779795,60.5141559864176,-102.9059166009966,43.66716539876237,-144.47973171252025,-93.96007684109338,36.26105661551899
20200220,87.82588516634733,-56.465830257020215,6.61337606557228,-159.7295038559572,-132.60580771907553,202.84583006144345,11.614803689063766,-6.601611639095891,0.0,-123.31567207414992,58.66702259220756,-97.28331340282145,48.664889715927686,-137.66553151274766,-89.87118713422768,36.86562817317067
20200221,84.18442957662255,-47.00201477750177,31.590072889780515,-156.25764674584204,-128.84892888970865,179.9511745590416,-17.502270604102044,2.0752508993502268,0.0,-118.92266229445383,56.221625313702496,-94.12390612252554,54.28368274642494,-130.41287620989536,-85.00959393258134,38.4110164557546
20200224,79.98560775028159,-39.42947549136653,52.974339102704604,-152.41380257342547,-125.52277661239523,158.54778656747845,-49.64993677021687,11.815645286747138,0.0,-114.04386500081816,53.990405541263,-92.45791030886542,58.50961329359272,-123.37470059996193,-79.45912030489373,41.548219784917585
20200225,74.41745776472081,-33.10906285910571,73.11992337143877,-148.3008010069227,-122.32711486933832,138.23393177228152,-84.67666550484243,22.47980527695706,0.0,-109.06385224445273,52.34008423364454,-92.08111216553014,62.41168265198744,-116.69270303799162,-73.36273472257217,45.886782202354674
20200226,68.26330933222144,-27.957166896425417,93.3969955399279,-144.12552883770638,-119.4614870611686,118.129661837778,-124.27302697879558,33.80560929236062,0.0,-104.1079289913046,49.03551649155819,-92.16251294052009,66.27930342866114,-110.58218241051266,-67.09345765001952,51.00364076768283
20200227,61.65871963155308,-23.943799928329497,110.65864889700102,-139.99286987077124,-117.42112607728379,99.85761196070018,-163.57162283102656,44.702323761311064,0.0,-99.60619625753796,45.083491398059564,-92.26021606417945,70.35314151160222,-105.30773948813689,-60.95911512633565,55.12378958391065
20200228,52.6927747388587,-22.21111420268132,122.8008688199726,-134.4812868516771,-114.63306712974239,84.08589938551378,-203.72396582940564,54.47515341340154,0.0,-95.63476954880514,40.959674773504624,-92.67905421794663,72.2756663097332,-100.87804830978172,-55.09097084597097,58.50076089841714
20200302,42.79139126351426,-20.5389448425715,133.55930277820391,-132.80396654893966,-114.90835959575888,71.53853536937774,-234.47186189736703,64.456288508793,0.0,-97.26500053747657,36.38519632005027,-98.85910159371642,73.8279906128981,-103.46767048156525,-51.49148866599919,63.38054960419081
20200303,32.40981419223002,-17.85099803745397,148.45094599251448,-131.09990171533116,-115.32241619420229,65.9686155972066,-260.75756513231914,73.66279125104214,0.0,-99.13756854280425,30.779398820485124,-106.98688931016179,77.85831042598143,-106.49435330980336,-48.35121561881706,69.48081111927141
20200304,21.776522406692983,-13.894088117157997,163.29808870387507,-129.6244057858484,-115.63167337467523,65.56406433170899,-281.8873145193931,81.74775359981298,0.0,-102.06219634390285,23.889548911914456,-115.84058762410055,83.18382750933722,-110.71598028244512,-45.55334366768503,76.78953916220988
20200305,13.682468085836842,-8.864994982789145,176.69368393451566,-128.87507454872525,-115.27958559073791,70.31589131274919,-294.55566365686866,88.41955857479158,0.0,-104.29707880492317,16.13961440109224,-127.1539244265402,89.44990153297049,-114.31006843091814,-44.19539573724008,86.16159320361251
20200306,6.049952729555445,-3.8038405742736408,187.90210784865786,-127.94393426399407,-114.83186853281218,75.85617254785157,-301.11964872284915,92.91024301147752,0.0,-106.35042005997545,7.6476369139172276,-138.90415973781626,94.94690788479139,-117.59874405888172,-43.56782654351729,98.04802599320425
20200309,-3.11652223776258,-1.576157048850918,198.1622965727957,-126.058320138719,-113.46249496032269,82.98807458907952,-303.8865043644735,95.7800129746477,0.0,-107.80644195365684,-3.256772983794215,-146.69883380877633,99.35436661844392,-120.30966898857278,-43.25693034995269,103.14306015113883
20200310,-12.31628017210372,0.0770359916918942,207.55061529679284,-124.35768420151528,-112.02401708258454,92.33357138405002,-300.00629860578914,97.06561199148477,0.0,-108.60566729036195,-15.342482252050928,-154.19034651114362,103.24900283399408,-122.54048946534036,-43.39866454042982,105.7763736253823
20200311,-22.655043218679452,1.0436418410879407,214.56967091830361,-122.40900516554068,-110.2490505843753,105.97875264541658,-286.7303311042293,96.53601217491858,0.0,-108.99344412713792,-27.98973006674698,-161.20752543574662,106.3480292982606,-124.52200177512009,-43.72594977119913,104.90420631440163
20200312,-34.69662231363693,0.5536774592173085,219.81530475059517,-120.2039310528774,-107.58740049488122,119.83275511565849,-271.1675102336475,95.24889992321945,0.0,-108.96716700616093,-41.76260092225333,-167.76933521937565,107.7908527427041,-126.30330369088252,-44.09217603105513,100.37310802315679
20200313,-46.027079940087695,1.875414685034799,226.5875722296375,-118.95694149897255,-105.55664090867269,135.5119856768378,-251.83830612408542,94.10887559144648,0.0,-108.39732084160764,-56.21270099516899,-174.2210607808417,110.14995954500236,-127.45461233499813,-44.461506229120424,92.42740066992651
20200316,-55.94387987244803,2.45338803868792,229.7104811530459,-114.89300142589454,-101.38194083009685,147.62987297393565,-242.62234438636878,91.61148316842416,0.0,-106.37229413733834,-74.09344529466928,-177.62504300307137,111.0938008070284,-127.62017565414496,-42.48942111711808,76.91429307516415
20200317,-64.17683509463782,2.9192316308514377,226.86520702341528,-111.19451198150098,-96.61985805150854,158.01122515116703,-233.46514769964296,88.44754342525769,0.0,-104.74034125507028,-92.51109344396453,-179.92527962073814,109.27958218901665,-128.87095994283587,-39.95663034294173,55.0845118685145
20200318,-70.06477656194787,2.8572334008894242,220.723699087209,-107.45359598812767,-91.74870337170682,162.17717985448832,-226.29881272573547,84.34312414831965,0.0,-102.6023405225408,-110.8922158929569,-181.34224840351595,105.32073486613652,-130.2216324277938,-37.51110337487159,27.26311495339749
20200319,-74.54211079843968,2.024488565257676,211.40099675490387,-103.42325516338526,-88.03178645626892,160.66134617139227,-223.5286700696243,79.49343107565201,0.0,-101.4222871461578,-129.65744097519885,-179.005927657196,99.06583336663734,-132.37795639746201,-35.78741803135933,-6.56022802545059
20200320,-77.89118510414144,2.9600464262970885,201.21938490725555,-99.31585515098115,-84.51598084427414,158.59649904454707,-220.74732628317867,74.37714960841562,0.0,-101.02776871355152,-147.50389917437093,-174.66460491551467,93.62162803394709,-135.93628921508974,-33.885218271251794,-47.954359711421354
20200323,-77.90110350940597,11.03390345969105,196.12049879639568,-96.01148997121534,-81.96795762514596,158.6438906838383,-212.63934958708924,68.76541451375034,0.0,-101.2834876770896,-163.3483453600219,-173.14689593492355,92.6448999039904,-139.01269048334444,-32.13211451238807,-85.45605579264111
20200324,-74.18027454627881,22.84310342822185,193.78967180373363,-92.02328654343496,-78.4035835289814,158.97752255293412,-205.4922680571407,62.95983010311928,0.0,-102.77989689195078,-177.63308601034018,-170.23285715876267,93.75989192112289,-143.5910267793888,-30.38454573659729,-121.21309387594788
20200325,-64.80314653927236,38.22803202525189,194.3081953408408,-87.05338916643095,-74.21572191797694,159.81828722799048,-199.79557048099406,57.64636281077956,0.0,-103.22506481141855,-190.54661738226648,-166.34350842085763,96.93014629674394,-144.9891083027276,-28.773894412588277,-153.8158397056546
20200326,-47.77512244973988,54.32794240690275,193.13779640557797,-81.64194775767211,-69.82380701455975,161.8334449590835,-194.08778495424295,53.197693581062296,0.0,-103.56422663571156,-201.27370288347655,-162.28934137907757,100.29530743605385,-145.8199110293478,-26.531369288736727,-181.68421263458657
20200327,-21.70492195881581,71.20720236638797,192.67091318638845,-76.3664844286921,-65.45868065634873,166.63251544710306,-186.0336813174421,49.07251149043392,0.0,-103.98161053853548,-209.8546832429905,-157.16532419283106,104.95070211033394,-145.96074791527533,-23.04005954700811,-204.38511736601728
20200330,8.526287280283203,89.72127780468067,194.78396069779367,-70.43929874450232,-60.31968539324332,181.93711942945714,-174.10454467264768,46.41651700679522,0.0,-102.8451805551301,-214.59386078799838,-149.4064057780438,113.50932279562394,-143.22019232721078,-19.861777332185365,-221.05513085425991
20200331,40.758076697470074,106.36221895334134,195.57120984486457,-64.02864624387664,-55.59959875758435,203.38746162200044,-157.52008979713588,43.823057668201365,0.0,-101.21606697242092,-216.7972802769812,-140.6874283664942,121.39084906413787,-138.88953175620378,-15.709253406421283,-233.09823944192772
20200401,70.80030556626657,118.84149867714532,193.4945364229527,-57.504747195017046,-50.881825217763165,228.8687095068313,-137.08559761707065,41.91822395399624,0.0,-99.19609964313803,-214.4490060749058,-131.84543579598866,125.21986492070619,-133.2992703674227,-10.737737653265999,-241.53416187458592
20200402,99.01954955445413,128.7259019497727,191.19044218308247,-51.16858558704506,-46.080043827003394,256.4077730915661,-115.19483832762583,40.649186987592756,0.0,-97.25028832569879,-211.5540151058148,-123.17153191998034,128.47125503709165,-127.45988067386631,-3.6968421796382684,-244.41733699787878
20200403,126.16601642661007,133.51898302410916,187.72950461391798,-45.303028662988496,-41.31381625628597,284.61363627457297,-89.05835004456478,40.161424496674485,0.0,-94.66270885170657,-208.88009180398734,-115.16454136322125,129.3014081549831,-120.41528604898045,4.359563323551415,-241.93035464599475
20200407,151.4435516338861,133.93013987685038,181.52629229661622,-39.58792648029957,-36.62919303135905,308.0329556907157,-64.73681950694818,40.159331883326395,0.0,-91.24775804178537,-207.46791754581062,-108.1795267983296,127.16420705316239,-113.05571642756036,14.054051696827548,-233.3533358738186
20200408,172.64944459890864,130.92030483065463,172.48328927698594,-33.71063022659367,-32.66865660737897,331.17908055451664,-38.42892723367258,41.274085690378506,0.0,-86.46709563858444,-207.23302589507733,-101.91748479161518,122.91827846695415,-104.01893345264416,25.632652212611625,-223.56285488743796
20200409,188.66180740679175,124.93024108883056,161.36758605045216,-27.7826255027819,-28.87772738055927,352.8278128592269,-11.736216551789735,43.784943011369656,0.0,-82.26813142288151,-206.01029829554528,-95.34683803633706,116.83180080381302,-97.30928083925438,38.999298782877375,-212.9369416116302
20200410,198.28123820108985,119.69976515370999,151.91472122870817,-21.625265632163934,-25.191980003307695,373.14725468190545,15.536608077820295,47.38563249447255,0.0,-77.64261356972484,-205.45671275353962,-89.30798949646756,110.62696856769249,-90.25940147334885,53.519001927968134,-201.39217346550575
20200413,198.6567703463803,112.84672060575913,141.41718373656224,-14.427148315537782,-21.2320201267114,387.1320567670535,41.23650194878935,51.42282352936661,0.0,-72.70507907972828,-204.08213005699068,-83.25301201128823,102.75923265651109,-83.31491871515718,68.12811413273951,-189.80599672698196
