trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20230601,0.0,-28.293075367786358,0.0,28.547245126682174,14.510290799250146,93.28437865496964,17.08553719564951,25.52064905375786
20230602,0.0,-27.549460963743552,0.0,28.18233675351453,14.360938043717386,94.37747588568904,17.264821690387585,25.37469605696889
20230605,0.0,-26.667286779904913,0.0,27.950817805641822,14.19097233446786,95.99242755623204,17.337423008314154,25.431353365562114
20230606,0.0,-26.00118824053087,0.0,27.669494765986105,14.116216365342616,97.16646427839191,17.409722578531003,25.055038270089323
20230607,0.0,-25.457003517084722,0.0,27.444391219551076,14.048449692179537,96.79785387977432,17.46845156007387,24.650251923856683
20230608,0.0,-25.132795754639872,0.0,28.336635068205528,14.452649889059806,96.60834905486406,17.49307561686714,24.386223258860642
20230609,0.0,-24.87389246217675,0.0,29.30449715754836,14.66483721309116,97.46872370938199,17.7694101043382,24.18108052212777
20230612,0.0,-24.6340151175495,0.0,30.067809351543172,14.86027877726628,96.64569501520674,17.74973320475138,24.0691051197851
20230613,0.0,-24.408998914928336,0.0,30.89564807066527,15.19281203259791,95.58883519120029,17.758907996288677,24.03008650733598
20230614,0.0,-24.289761414629893,0.0,31.550183765139575,14.974423973133081,94.67570014883108,17.76909893224571,23.989769496393265
20230615,0.0,-24.194383473768973,0.0,32.76182796436133,14.794452455996018,94.5569334395157,17.760235605383794,23.871941225441564
20230616,0.0,-24.05514597505415,0.0,33.536650238003745,14.632149906136124,94.591628258445,17.602085602026907,23.7464217446177
20230619,0.0,-24.02714182188545,0.0,34.57877670356896,14.395291086439785,94.54055119211851,17.403775201928,24.068220781790885
20230620,0.0,-24.00584384807556,0.0,36.00304460050401,14.315771025622757,94.82913870539304,17.43564300079339,24.85084184892713
20230621,0.0,-24.408989922071772,388.81119202764285,37.52131646417448,14.262777709448152,94.86525669297166,17.528058937051934,25.52432951499468
20230626,0.0,-24.531866679710642,189.32652856161835,38.72268063377657,14.150163318518418,94.4323863102476,17.381192713785435,26.745086852075765
